customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
CUST_06190,24,6,46.05,273.66,Month-to-month,Mailed check,0
CUST_06191,33,50,61.63,3117.98,Month-to-month,Mailed check,1
CUST_06192,62,5,88.11,405.55,Month-to-month,Credit card,1
CUST_06193,64,37,107.6,4038.84,Two year,Mailed check,0
CUST_06194,73,14,25.15,383.9,One year,Credit card,0
CUST_06195,65,72,50.1,3687.21,One year,Electronic check,0
CUST_06196,44,43,76.9,3281.34,Month-to-month,Credit card,0
CUST_06197,70,32,81.83,2535.4,Month-to-month,Bank transfer,1
CUST_06198,40,49,27.0,1371.25,Month-to-month,Mailed check,1
CUST_06199,41,24,86.41,2128.51,One year,Electronic check,0
CUST_06200,26,44,72.81,3087.77,Month-to-month,Credit card,1
CUST_06201,52,7,102.76,747.62,One year,Credit card,1
CUST_06202,68,2,42.22,100.01,One year,Credit card,1
CUST_06203,37,22,39.5,841.81,Month-to-month,Mailed check,0
CUST_06204,54,13,99.33,1369.1,Two year,Electronic check,1
CUST_06205,59,13,90.39,1153.91,Month-to-month,Mailed check,0
CUST_06206,34,17,99.17,1771.02,Month-to-month,Mailed check,1
CUST_06207,64,10,98.19,1028.82,Two year,Electronic check,1
CUST_06208,48,23,30.4,735.05,Month-to-month,Bank transfer,1
CUST_06209,72,0,47.86,24.34,Month-to-month,Bank transfer,1
CUST_06210,74,72,46.01,3349.36,One year,Bank transfer,0
CUST_06211,25,62,113.46,7004.8,Month-to-month,Electronic check,0
CUST_06212,32,65,68.75,4408.94,Two year,Electronic check,0
CUST_06213,48,10,31.11,396.12,Month-to-month,Mailed check,1
CUST_06214,70,18,48.96,852.91,Month-to-month,Credit card,0
CUST_06215,47,72,107.19,7707.07,Two year,Credit card,0
CUST_06216,63,55,104.71,5691.99,Month-to-month,Electronic check,1
CUST_06217,37,37,110.03,4102.02,Two year,Bank transfer,0
CUST_06218,56,12,58.85,653.12,Month-to-month,Mailed check,1
CUST_06219,70,19,84.13,1619.21,Month-to-month,Bank transfer,0
CUST_06220,72,37,47.82,1753.16,Month-to-month,Electronic check,0
CUST_06221,29,7,38.08,278.14,Month-to-month,Bank transfer,1
CUST_06222,66,23,22.19,594.86,One year,Electronic check,0
CUST_06223,34,42,42.34,1721.63,Month-to-month,Bank transfer,0
CUST_06224,59,29,80.44,2306.94,One year,Mailed check,0
CUST_06225,47,15,110.42,1617.81,Month-to-month,Bank transfer,1
CUST_06226,46,21,33.34,724.86,Month-to-month,Bank transfer,1
CUST_06227,36,72,111.8,8070.28,Month-to-month,Credit card,1
CUST_06228,63,22,54.54,1189.07,One year,Electronic check,0
CUST_06229,28,36,62.68,2315.18,Month-to-month,Bank transfer,1
CUST_06230,51,31,56.5,1752.89,Month-to-month,Credit card,0
CUST_06231,67,29,60.86,1734.42,Two year,Mailed check,0
CUST_06232,24,30,45.92,1443.57,Month-to-month,Mailed check,0
CUST_06233,61,14,89.86,1246.12,Month-to-month,Electronic check,1
CUST_06234,51,15,95.82,1428.9,Month-to-month,Credit card,1
CUST_06235,37,15,102.31,1530.38,Month-to-month,Electronic check,1
CUST_06236,67,0,54.13,11.21,One year,Bank transfer,0
CUST_06237,55,6,96.46,638.11,Month-to-month,Mailed check,1
CUST_06238,41,4,83.77,379.69,One year,Mailed check,1
CUST_06239,27,52,115.79,6052.13,Month-to-month,Bank transfer,1
CUST_06240,49,7,62.48,388.93,Two year,Bank transfer,0
CUST_06241,69,3,119.23,356.52,Month-to-month,Mailed check,0
CUST_06242,32,3,94.04,275.08,One year,Electronic check,1
CUST_06243,54,28,97.63,2761.66,Month-to-month,Bank transfer,0
CUST_06244,37,0,22.57,0.0,One year,Electronic check,0
CUST_06245,20,15,69.74,1117.99,One year,Electronic check,0
CUST_06246,54,3,72.83,250.74,Month-to-month,Credit card,1
CUST_06247,74,45,24.06,1112.23,One year,Bank transfer,0
CUST_06248,57,72,51.21,3638.25,One year,Electronic check,0
CUST_06249,25,72,115.56,8284.44,Month-to-month,Electronic check,0
CUST_06250,57,13,62.61,787.68,Month-to-month,Electronic check,1
CUST_06251,61,24,38.67,928.5,Month-to-month,Credit card,0
CUST_06252,73,21,71.33,1557.49,Month-to-month,Credit card,0
CUST_06253,40,10,23.38,195.76,Month-to-month,Mailed check,0
CUST_06254,57,14,71.6,921.35,One year,Credit card,0
CUST_06255,28,1,79.43,151.11,Month-to-month,Credit card,1
CUST_06256,63,38,55.77,2096.21,Month-to-month,Credit card,1
CUST_06257,25,6,96.26,574.39,One year,Credit card,0
CUST_06258,46,14,33.57,520.36,One year,Credit card,0
CUST_06259,47,15,107.82,1675.86,Two year,Electronic check,0
CUST_06260,73,19,115.54,2149.62,Two year,Electronic check,1
CUST_06261,27,40,20.12,818.22,One year,Credit card,0
CUST_06262,56,28,104.27,2989.22,Month-to-month,Mailed check,1
CUST_06263,45,26,70.61,1837.98,One year,Mailed check,0
CUST_06264,66,17,66.14,1179.73,One year,Electronic check,1
CUST_06265,53,2,43.87,96.02,One year,Bank transfer,0
CUST_06266,30,12,64.73,831.84,Month-to-month,Mailed check,1
CUST_06267,49,72,115.04,8349.45,One year,Electronic check,1
CUST_06268,53,72,41.08,3044.49,One year,Bank transfer,0
CUST_06269,54,31,37.9,1198.61,Month-to-month,Credit card,0
CUST_06270,43,6,44.19,245.55,One year,Bank transfer,0
CUST_06271,39,2,75.18,164.11,Month-to-month,Bank transfer,0
CUST_06272,21,12,113.03,1372.99,One year,Electronic check,1
CUST_06273,48,46,77.39,3560.5,One year,Electronic check,0
CUST_06274,35,30,44.35,1367.31,Month-to-month,Bank transfer,0
CUST_06275,55,51,64.05,3294.89,Two year,Credit card,0
CUST_06276,41,22,59.04,1313.05,Two year,Credit card,0
CUST_06277,73,3,24.66,184.03,Month-to-month,Bank transfer,1
CUST_06278,40,2,71.06,101.46,Month-to-month,Mailed check,1
CUST_06279,39,1,32.6,50.96,One year,Credit card,0
CUST_06280,19,20,104.22,2084.89,One year,Electronic check,0
CUST_06281,48,6,74.9,357.13,Month-to-month,Electronic check,1
CUST_06282,72,31,104.46,3206.81,One year,Credit card,0
CUST_06283,28,27,115.6,3050.51,Two year,Credit card,0
CUST_06284,45,9,114.32,1070.67,One year,Credit card,1
CUST_06285,63,4,30.04,57.3,Month-to-month,Bank transfer,0
CUST_06286,49,2,114.48,160.2,One year,Credit card,0
CUST_06287,22,32,99.57,3175.98,One year,Electronic check,1
CUST_06288,55,14,97.77,1351.41,Two year,Electronic check,0
CUST_06289,27,9,29.01,241.2,Month-to-month,Credit card,1
CUST_06290,57,46,37.95,1691.27,One year,Mailed check,0
CUST_06291,63,21,117.52,2512.7,Month-to-month,Electronic check,1
CUST_06292,41,17,41.34,694.07,One year,Credit card,0
CUST_06293,52,32,36.91,1229.74,Month-to-month,Credit card,0
CUST_06294,61,40,56.24,2200.38,Two year,Bank transfer,1
CUST_06295,65,27,111.34,2974.22,One year,Bank transfer,0
CUST_06296,40,13,67.62,835.38,Two year,Credit card,0
CUST_06297,34,11,112.06,1231.39,Month-to-month,Credit card,1
CUST_06298,18,35,53.43,1836.22,One year,Credit card,0
CUST_06299,72,17,42.65,778.95,Two year,Bank transfer,0
CUST_06300,48,29,69.52,1903.38,Two year,Electronic check,0
CUST_06301,48,53,81.55,4406.6,Two year,Bank transfer,0
CUST_06302,59,59,59.15,3474.76,Month-to-month,Mailed check,0
CUST_06303,74,7,54.6,343.48,Month-to-month,Electronic check,1
CUST_06304,72,4,41.81,259.35,Month-to-month,Electronic check,1
CUST_06305,59,7,47.5,327.48,Month-to-month,Electronic check,1
CUST_06306,70,33,87.31,2866.36,Month-to-month,Electronic check,1
CUST_06307,73,11,56.99,596.03,One year,Bank transfer,1
CUST_06308,51,4,27.98,98.71,One year,Bank transfer,0
CUST_06309,26,2,33.82,91.97,One year,Mailed check,1
CUST_06310,39,9,57.24,541.07,One year,Mailed check,0
CUST_06311,30,3,112.45,277.82,Month-to-month,Bank transfer,1
CUST_06312,42,4,57.9,173.11,Two year,Electronic check,0
CUST_06313,65,27,26.06,755.02,Month-to-month,Bank transfer,0
CUST_06314,35,0,61.8,0.0,One year,Bank transfer,0
CUST_06315,68,3,86.88,257.74,Month-to-month,Credit card,1
CUST_06316,29,44,79.36,3497.92,Two year,Mailed check,0
CUST_06317,57,44,47.88,2180.1,Two year,Bank transfer,0
CUST_06318,34,9,88.81,865.45,Month-to-month,Bank transfer,1
CUST_06319,32,2,83.06,183.21,Month-to-month,Bank transfer,1
CUST_06320,59,29,37.22,1045.63,One year,Credit card,0
CUST_06321,32,10,36.21,477.83,One year,Bank transfer,0
CUST_06322,32,1,74.72,109.76,One year,Mailed check,1
CUST_06323,72,4,85.94,412.11,Month-to-month,Bank transfer,0
CUST_06324,56,3,116.19,336.65,One year,Credit card,0
CUST_06325,30,21,62.19,1248.18,Month-to-month,Credit card,1
CUST_06326,34,54,96.49,5235.91,Month-to-month,Credit card,1
CUST_06327,49,37,31.65,1171.89,Month-to-month,Electronic check,0
CUST_06328,26,18,108.96,2043.87,Two year,Mailed check,0
CUST_06329,57,13,83.31,1077.96,Month-to-month,Mailed check,0
CUST_06330,37,23,82.9,1884.4,One year,Mailed check,1
CUST_06331,43,14,34.24,543.53,Month-to-month,Electronic check,1
CUST_06332,44,6,23.96,122.84,Month-to-month,Credit card,1
CUST_06333,38,27,90.14,2420.0,Two year,Bank transfer,1
CUST_06334,35,49,31.71,1476.57,Month-to-month,Bank transfer,1
CUST_06335,30,11,32.7,416.08,Two year,Mailed check,0
CUST_06336,33,44,38.75,1696.12,Two year,Mailed check,0
CUST_06337,26,13,29.77,328.13,One year,Credit card,0
CUST_06338,29,12,82.54,1048.41,Month-to-month,Bank transfer,1
CUST_06339,61,0,62.2,0.0,Two year,Bank transfer,0
CUST_06340,55,28,46.61,1395.98,Two year,Electronic check,0
CUST_06341,36,39,64.07,2562.57,Two year,Bank transfer,0
CUST_06342,24,26,104.41,2654.31,Two year,Electronic check,0
CUST_06343,74,3,112.71,374.26,Month-to-month,Electronic check,1
CUST_06344,52,2,68.75,190.05,One year,Bank transfer,1
CUST_06345,65,20,76.68,1449.78,One year,Electronic check,1
CUST_06346,35,12,45.72,535.71,Month-to-month,Credit card,0
CUST_06347,33,13,71.36,900.83,One year,Bank transfer,0
CUST_06348,72,72,94.81,6880.67,One year,Bank transfer,0
CUST_06349,56,30,69.21,2031.2,One year,Electronic check,1
CUST_06350,21,12,50.21,615.76,Two year,Electronic check,1
CUST_06351,42,0,78.2,96.74,Month-to-month,Bank transfer,1
CUST_06352,49,0,114.67,0.0,Month-to-month,Credit card,1
CUST_06353,57,27,108.8,2942.38,Month-to-month,Electronic check,1
CUST_06354,30,43,96.92,4174.02,Month-to-month,Bank transfer,1
CUST_06355,62,29,47.62,1257.18,Month-to-month,Electronic check,1
CUST_06356,34,12,44.16,446.17,Two year,Credit card,1
CUST_06357,66,0,103.85,43.35,One year,Bank transfer,0
CUST_06358,54,72,38.13,2742.54,Month-to-month,Electronic check,0
CUST_06359,23,72,80.56,5810.1,Month-to-month,Bank transfer,1
CUST_06360,36,19,63.89,1206.62,One year,Credit card,0
CUST_06361,30,1,66.8,129.04,Month-to-month,Bank transfer,1
CUST_06362,74,18,65.45,1298.26,One year,Electronic check,0
CUST_06363,43,53,110.0,5885.73,Month-to-month,Electronic check,1
CUST_06364,31,27,28.71,657.8,Month-to-month,Credit card,0
CUST_06365,48,30,98.29,2946.89,One year,Bank transfer,0
CUST_06366,71,2,103.5,277.66,One year,Mailed check,1
CUST_06367,21,2,114.29,207.13,Month-to-month,Electronic check,0
CUST_06368,56,3,65.26,266.81,Two year,Credit card,0
CUST_06369,25,56,70.01,3903.71,Month-to-month,Bank transfer,0
CUST_06370,42,17,116.13,1911.6,Month-to-month,Electronic check,1
CUST_06371,30,37,65.85,2472.5,One year,Electronic check,0
CUST_06372,49,2,70.35,163.59,One year,Credit card,0
CUST_06373,55,63,53.23,3323.43,Month-to-month,Bank transfer,0
CUST_06374,55,41,23.16,1014.6,One year,Electronic check,1
CUST_06375,73,6,63.31,287.12,Month-to-month,Bank transfer,0
CUST_06376,45,49,85.51,4242.59,Two year,Mailed check,0
CUST_06377,70,7,88.99,595.6,One year,Credit card,1
CUST_06378,47,5,20.65,191.19,Month-to-month,Electronic check,1
CUST_06379,20,7,100.11,741.65,Month-to-month,Mailed check,1
CUST_06380,45,57,69.24,3929.4,One year,Electronic check,1
CUST_06381,20,59,72.07,4203.82,One year,Electronic check,0
CUST_06382,62,9,116.17,964.53,Two year,Electronic check,1
CUST_06383,71,29,48.45,1401.17,Two year,Electronic check,1
CUST_06384,51,27,96.17,2599.37,Month-to-month,Electronic check,1
CUST_06385,33,39,77.48,3074.36,Two year,Credit card,0
CUST_06386,39,8,90.08,684.56,One year,Credit card,0
CUST_06387,49,17,61.78,1068.48,One year,Electronic check,1
CUST_06388,55,26,47.92,1228.1,One year,Bank transfer,0
CUST_06389,25,0,74.61,74.93,Month-to-month,Bank transfer,1
CUST_06390,72,11,57.49,625.98,Month-to-month,Electronic check,1
CUST_06391,25,28,42.29,1147.56,Two year,Electronic check,0
CUST_06392,74,6,103.92,563.54,One year,Bank transfer,1
CUST_06393,23,72,67.58,4843.12,Two year,Mailed check,0
CUST_06394,31,0,104.73,0.0,Month-to-month,Bank transfer,1
CUST_06395,49,72,67.4,4842.89,Month-to-month,Bank transfer,0
CUST_06396,52,5,75.68,399.69,Month-to-month,Electronic check,1
CUST_06397,27,1,119.53,102.9,Month-to-month,Bank transfer,1
CUST_06398,20,8,115.15,879.61,Two year,Electronic check,0
CUST_06399,29,37,47.17,1724.27,Month-to-month,Mailed check,1
CUST_06400,66,33,106.87,3515.78,One year,Bank transfer,0
CUST_06401,48,5,59.04,266.88,One year,Credit card,0
CUST_06402,46,5,27.12,55.08,One year,Mailed check,1
CUST_06403,22,24,77.58,1785.94,One year,Electronic check,0
CUST_06404,69,14,117.71,1550.14,One year,Credit card,0
CUST_06405,42,37,117.43,4353.39,One year,Credit card,1
CUST_06406,58,0,32.65,22.56,Month-to-month,Credit card,1
CUST_06407,48,22,97.12,2094.61,Two year,Mailed check,1
CUST_06408,38,31,100.28,3132.94,Two year,Electronic check,0
CUST_06409,37,72,56.87,4075.42,Month-to-month,Credit card,0
CUST_06410,56,27,85.86,2310.88,One year,Mailed check,0
CUST_06411,39,6,68.82,347.7,One year,Electronic check,0
CUST_06412,21,2,42.79,147.92,Two year,Bank transfer,1
CUST_06413,30,24,96.13,2386.87,Month-to-month,Electronic check,1
CUST_06414,62,17,46.28,802.93,One year,Mailed check,0
CUST_06415,59,55,54.04,2934.21,Month-to-month,Mailed check,1
CUST_06416,67,31,39.0,1213.75,Month-to-month,Credit card,0
CUST_06417,66,17,91.93,1524.04,One year,Bank transfer,1
CUST_06418,37,12,65.87,723.51,Two year,Bank transfer,0
CUST_06419,69,12,64.34,807.25,One year,Bank transfer,1
CUST_06420,30,6,80.46,432.95,One year,Bank transfer,1
CUST_06421,34,0,35.73,0.0,One year,Credit card,0
CUST_06422,71,20,109.82,2085.5,Two year,Electronic check,0
CUST_06423,53,5,66.51,385.72,Month-to-month,Bank transfer,1
CUST_06424,50,5,56.65,358.63,Month-to-month,Mailed check,1
CUST_06425,18,3,32.67,134.81,Two year,Bank transfer,0
CUST_06426,32,5,36.8,224.58,Month-to-month,Bank transfer,1
CUST_06427,30,0,112.04,0.0,Month-to-month,Electronic check,1
CUST_06428,34,26,65.66,1694.1,One year,Bank transfer,0
CUST_06429,41,12,92.22,1143.03,One year,Bank transfer,0
CUST_06430,25,19,28.05,484.24,One year,Electronic check,0
CUST_06431,67,24,84.35,2004.02,Two year,Electronic check,0
CUST_06432,44,72,112.15,7993.09,Month-to-month,Electronic check,1
CUST_06433,62,1,50.0,34.88,Month-to-month,Bank transfer,1
CUST_06434,40,12,77.91,925.81,Month-to-month,Bank transfer,1
CUST_06435,63,6,114.02,709.24,Month-to-month,Credit card,1
CUST_06436,25,15,91.93,1295.9,One year,Electronic check,1
CUST_06437,25,60,26.23,1490.09,Month-to-month,Mailed check,0
CUST_06438,43,30,57.87,1797.67,Two year,Bank transfer,0
CUST_06439,64,26,28.58,796.73,One year,Bank transfer,0
CUST_06440,30,13,106.13,1347.45,Month-to-month,Bank transfer,0
CUST_06441,56,26,82.17,2212.75,Month-to-month,Mailed check,0
CUST_06442,54,0,115.64,8.31,Month-to-month,Electronic check,1
CUST_06443,66,21,21.98,518.45,One year,Credit card,0
CUST_06444,45,19,62.31,1169.37,Month-to-month,Electronic check,0
CUST_06445,42,10,30.44,320.0,One year,Mailed check,0
CUST_06446,33,5,55.05,258.2,Month-to-month,Electronic check,0
CUST_06447,72,39,36.19,1494.95,Two year,Bank transfer,0
CUST_06448,19,1,52.88,44.73,One year,Mailed check,1
CUST_06449,71,1,101.93,97.62,Two year,Electronic check,1
CUST_06450,35,13,36.07,388.15,One year,Electronic check,0
CUST_06451,34,6,67.37,398.14,One year,Electronic check,0
CUST_06452,47,32,112.16,3676.2,One year,Credit card,1
CUST_06453,56,24,119.88,2944.84,Two year,Credit card,0
CUST_06454,30,35,45.06,1567.97,One year,Credit card,0
CUST_06455,49,9,113.56,1017.45,One year,Electronic check,1
CUST_06456,67,32,46.14,1414.21,Month-to-month,Electronic check,1
CUST_06457,46,47,61.35,2900.88,Month-to-month,Electronic check,0
CUST_06458,63,10,107.79,1094.17,Month-to-month,Electronic check,1
CUST_06459,47,9,98.62,914.0,One year,Bank transfer,1
CUST_06460,35,55,105.75,5736.76,Month-to-month,Credit card,1
CUST_06461,30,1,100.03,158.03,One year,Electronic check,0
CUST_06462,60,10,43.51,423.62,Month-to-month,Mailed check,1
CUST_06463,38,3,75.88,289.08,Month-to-month,Mailed check,1
CUST_06464,47,0,58.53,10.19,Month-to-month,Credit card,1
CUST_06465,38,2,65.97,203.4,Month-to-month,Bank transfer,1
CUST_06466,65,13,35.4,492.66,One year,Credit card,0
CUST_06467,72,27,51.58,1350.75,One year,Bank transfer,0
CUST_06468,34,8,105.76,887.1,Month-to-month,Bank transfer,1
CUST_06469,57,45,109.76,4990.07,Two year,Electronic check,1
CUST_06470,36,13,81.02,1063.77,Month-to-month,Credit card,0
CUST_06471,69,72,69.83,5013.7,One year,Bank transfer,0
CUST_06472,32,72,91.28,6618.35,Two year,Bank transfer,0
CUST_06473,26,35,80.89,2888.82,Month-to-month,Mailed check,0
CUST_06474,69,64,118.37,7510.09,Month-to-month,Electronic check,1
CUST_06475,27,29,39.01,1138.03,Month-to-month,Electronic check,1
CUST_06476,61,54,64.9,3494.76,One year,Electronic check,0
CUST_06477,48,6,111.82,765.71,Month-to-month,Credit card,1
CUST_06478,70,10,111.47,1078.96,Month-to-month,Credit card,1
CUST_06479,40,33,69.53,2322.25,Month-to-month,Credit card,1
CUST_06480,69,13,33.48,469.87,Month-to-month,Bank transfer,0
CUST_06481,47,43,101.5,4367.6,Month-to-month,Bank transfer,0
CUST_06482,50,50,78.52,3995.06,Month-to-month,Electronic check,1
CUST_06483,74,8,97.32,773.83,One year,Electronic check,1
CUST_06484,69,41,66.25,2655.1,Month-to-month,Credit card,1
CUST_06485,26,4,40.39,234.99,One year,Electronic check,1
CUST_06486,71,9,22.4,179.27,Two year,Bank transfer,0
CUST_06487,64,17,75.91,1295.2,One year,Bank transfer,0
CUST_06488,18,6,36.1,208.8,Two year,Bank transfer,1
CUST_06489,61,20,38.71,726.97,One year,Credit card,0
CUST_06490,52,20,63.63,1226.76,One year,Electronic check,0
CUST_06491,28,5,64.21,244.01,Month-to-month,Credit card,1
CUST_06492,51,38,47.44,1828.67,Month-to-month,Bank transfer,1
CUST_06493,33,23,33.19,799.36,Month-to-month,Credit card,1
CUST_06494,26,9,114.5,1042.92,Month-to-month,Credit card,1
CUST_06495,49,6,33.16,229.44,Two year,Electronic check,0
CUST_06496,32,50,55.08,2747.45,Two year,Mailed check,0
CUST_06497,29,43,50.49,2181.16,Month-to-month,Credit card,0
CUST_06498,50,6,106.63,638.38,One year,Electronic check,1
CUST_06499,62,0,61.01,0.0,One year,Mailed check,1
CUST_06500,31,39,32.4,1209.42,One year,Bank transfer,0
CUST_06501,74,22,21.03,528.5,One year,Bank transfer,0
CUST_06502,74,2,92.19,169.91,Month-to-month,Bank transfer,1
CUST_06503,25,21,91.45,1897.29,One year,Bank transfer,0
CUST_06504,25,14,61.78,836.81,One year,Bank transfer,0
CUST_06505,44,35,32.63,1122.8,One year,Bank transfer,0
CUST_06506,29,5,57.16,267.06,Month-to-month,Credit card,1
CUST_06507,18,14,78.99,1115.67,Two year,Mailed check,0
CUST_06508,60,4,90.39,277.39,Two year,Electronic check,1
CUST_06509,57,72,27.82,1960.02,One year,Mailed check,0
CUST_06510,59,36,75.63,2797.04,Month-to-month,Credit card,0
CUST_06511,68,32,47.61,1594.43,Month-to-month,Electronic check,0
CUST_06512,28,28,81.73,2275.4,One year,Bank transfer,1
CUST_06513,56,13,84.81,1227.29,Month-to-month,Mailed check,0
CUST_06514,60,61,111.06,6809.7,Month-to-month,Credit card,1
CUST_06515,48,1,61.04,134.64,Month-to-month,Credit card,1
CUST_06516,34,39,73.76,2881.21,Month-to-month,Credit card,0
CUST_06517,50,5,46.82,221.58,Month-to-month,Electronic check,1
CUST_06518,49,9,48.66,485.57,Month-to-month,Electronic check,1
CUST_06519,46,17,24.6,474.09,One year,Electronic check,0
CUST_06520,38,36,48.61,1736.36,Two year,Mailed check,0
CUST_06521,38,43,26.38,1156.37,One year,Electronic check,0
CUST_06522,57,21,116.39,2297.29,One year,Mailed check,1
